tconst,writer_id,writer_experience,writer_quality,target_rating
tt12516292,nm0258732,2,6.25,6.0
tt12516768,nm3525459,2,7.450000047683716,8.3
tt12517242,nm12584155,1,5.300000190734863,5.3
tt12517806,nm11662917,1,4.699999809265137,4.7
tt12517864,nm11663017,1,8.399999618530273,8.4
tt12517908,nm3362993,1,3.5,3.5
tt12518378,nm8107247,1,6.199999809265137,6.2
tt12519030,nm5463358,2,5.599999904632568,6.2
tt12519802,nm6789910,23,2.9391304306361987,3.2
tt12520430,nm11663992,3,8.166666666666666,7.8
tt12520676,nm11664050,1,8.100000381469727,8.1
tt12521720,nm6679300,4,4.199999988079071,5.6
tt12521818,nm11664222,1,5.199999809265137,5.2
tt12522308,nm0386957,1,7.599999904632568,7.6
tt12523550,nm7307049,1,7.199999809265137,7.2
tt12524030,nm4896071,6,4.9666666984558105,3.7
tt12525356,nm0826541,2,7.150000095367432,6.5
tt12525482,nm0770643,4,7.600000023841858,7.6
tt12525600,nm2751807,4,5.099999964237213,4.3
tt12525756,nm11665993,1,7.599999904632568,7.6
tt12525878,nm0688817,1,6.199999809265137,6.2
tt12526320,nm4620799,1,6.699999809265137,6.7
tt12526464,nm11666412,1,9.5,9.5
tt12526660,nm8268725,1,6.199999809265137,6.2
tt12526902,nm6516587,2,7.299999952316284,6.6
tt12526976,nm7932641,2,6.1499998569488525,5.7
tt12527002,nm1907554,5,7.179999923706054,7.2
tt12527102,nm0931747,1,7.0,7.0
tt12527188,nm4146339,1,6.900000095367432,6.9
tt12528166,nm11672642,2,3.450000047683716,3.4
tt12528390,nm6012679,1,8.300000190734863,8.3
tt12529676,nm2802994,2,6.0,7.6
tt12530246,nm0171651,2,6.25,6.3
tt12530402,nm9005672,1,5.199999809265137,5.2
tt12530442,nm1534503,1,5.900000095367432,5.9
tt12530960,nm2574246,1,7.199999809265137,7.2
tt12530968,nm9109006,2,8.500000238418579,9.1
tt12531184,nm8707194,6,5.149999976158142,4.2
tt12531856,nm1094036,2,7.1499998569488525,7.1
tt12532026,nm4081047,2,7.0,6.2
tt12532368,nm5567590,1,6.300000190734863,6.3
tt12532444,nm11668618,3,5.933333396911621,6.2
tt12532462,nm7094128,1,5.599999904632568,5.6
tt12532466,nm13732447,1,7.599999904632568,7.6
tt12533524,nm11668981,1,5.0,5.0
tt12536294,nm1140275,4,5.975000023841858,6.5
tt12536776,nm2937097,1,2.799999952316284,2.8
tt12537570,nm0110205,1,1.7000000476837158,1.7
tt12537572,nm11313445,2,6.700000047683716,7.0
tt12537592,nm4730471,1,5.099999904632568,5.1
tt12537606,nm7430798,1,4.900000095367432,4.9
tt12537774,nm0087503,1,6.800000190734863,6.8
tt12538022,nm10895564,1,9.100000381469727,9.1
tt12538822,nm1320488,2,7.700000047683716,6.9
tt12538910,nm11670871,1,7.699999809265137,7.7
tt12538996,nm3885341,1,4.699999809265137,4.7
tt12539136,nm1534507,1,6.599999904632568,6.6
tt12539228,nm1538156,1,2.5999999046325684,2.6
tt12540024,nm11671465,1,8.300000190734863,8.3
tt12542008,nm4906900,1,6.0,6.0
tt12542820,nm4228121,1,7.5,7.5
tt12543464,nm4437153,1,4.800000190734863,4.8
tt12543840,nm3500882,1,9.100000381469727,9.1
tt12544762,nm0069166,3,6.866666793823242,7.3
tt12545262,nm0831321,19,5.157894761938798,4.4
tt12545354,nm4716492,10,4.780000019073486,4.8
tt12545566,nm10366003,1,6.0,6.0
tt12545570,nm3896311,2,6.25,7.0
tt12545578,nm5274386,1,5.199999809265137,5.2
tt12545582,nm4521724,1,6.599999904632568,6.6
tt12545598,nm1338787,1,6.199999809265137,6.2
tt12546870,nm4879209,1,6.400000095367432,6.4
tt12546872,nm7204290,2,6.25,5.4
tt12547822,nm5976306,1,5.0,5.0
tt12549474,nm8157519,5,6.719999980926514,6.6
tt12549904,nm10066728,1,6.199999809265137,6.2
tt12549968,nm7323480,1,3.0,3.0
tt12550060,nm3817287,1,4.099999904632568,4.1
tt12550376,nm0759125,2,4.599999904632568,4.5
tt12551118,nm4818490,2,6.8999998569488525,6.6
tt12551260,nm11675032,2,6.849999904632568,6.5
tt12551284,nm5918588,1,4.699999809265137,4.7
tt12551416,nm1500471,1,6.300000190734863,6.3
tt12552352,nm2029862,1,6.099999904632568,6.1
tt12552912,nm0514852,1,5.699999809265137,5.7
tt12553046,nm0000389,1,5.0,5.0
tt12553164,nm11675995,1,8.399999618530273,8.4
tt12553244,nm0758922,2,6.8500001430511475,6.9
tt12553778,nm4179869,6,4.016666611035665,4.0
tt12556212,nm6286952,6,5.500000079472859,5.9
tt12560724,nm9577548,3,3.6333332856496177,2.7
tt12561386,nm3856838,2,7.549999952316284,8.2
tt12561408,nm11306650,1,7.099999904632568,7.1
tt12561412,nm11678629,1,6.900000095367432,6.9
tt12562168,nm0816648,1,7.300000190734863,7.3
tt12563666,nm7373902,1,8.199999809265137,8.2
tt12564150,nm0943944,4,6.3750001192092896,7.3
tt12564514,nm2520336,1,6.5,6.5
tt12564936,nm7387723,1,3.799999952316284,3.8
tt12565232,nm9564611,1,8.800000190734863,8.8
tt12565346,nm2840521,1,5.199999809265137,5.2
tt12567084,nm1497680,14,3.7214285816465105,5.5
tt12567088,nm9933390,1,7.199999809265137,7.2
tt12567090,nm11681095,2,5.200000047683716,5.1
tt12567408,nm11681210,1,7.300000190734863,7.3
tt12567476,nm4754866,2,5.799999952316284,5.0
tt12567614,nm10504767,1,3.299999952316284,3.3
tt12569866,nm1187563,1,4.800000190734863,4.8
tt12570276,nm3669732,1,5.599999904632568,5.6
tt12570458,nm1887791,2,6.450000047683716,5.4
tt12570464,nm5571906,1,7.800000190734863,7.8
tt12571420,nm0040809,2,7.050000190734863,8.1
tt12572040,nm1375030,3,6.899999936421712,7.0
tt12572084,nm2760997,2,4.950000047683716,3.6
tt12572792,nm7787334,1,6.699999809265137,6.7
tt12572972,nm0000636,25,6.73600004196167,7.4
tt12573294,nm7881475,3,7.433333396911621,7.0
tt12573452,nm0108403,1,6.900000095367432,6.9
tt12573454,nm0848966,1,6.699999809265137,6.7
tt12573480,nm1384575,1,5.300000190734863,5.3
tt12573828,nm4993825,1,7.699999809265137,7.7
tt12574330,nm11683872,1,7.699999809265137,7.7
tt12574554,nm0678931,1,8.199999809265137,8.2
tt12574632,nm2047632,1,6.400000095367432,6.4
tt12574708,nm1151972,1,4.599999904632568,4.6
tt12574718,nm2039738,2,6.099999904632568,5.5
tt12575636,nm1538175,1,7.0,7.0
tt12575896,nm11684239,1,9.199999809265137,9.2
tt12575978,nm9343498,1,4.199999809265137,4.2
tt12577912,nm11685006,1,7.400000095367432,7.4
tt12578536,nm9508870,1,4.699999809265137,4.7
tt12578564,nm9340075,1,6.900000095367432,6.9
tt12578728,nm10348038,1,6.099999904632568,6.1
tt12579120,nm3800361,1,6.199999809265137,6.2
tt12579470,nm0159745,2,6.049999952316284,5.5
tt12579868,nm9637111,6,3.9333333174387612,3.5
tt12579884,nm13519804,2,4.349999904632568,4.6
tt12579926,nm3029867,7,6.071428571428571,5.8
tt12580110,nm11038477,1,8.899999618530273,8.9
tt12580116,nm1835787,3,4.333333333333333,6.6
tt12580324,nm1379818,1,5.0,5.0
tt12580538,nm2567792,1,7.599999904632568,7.6
tt12580734,nm5517532,2,4.899999976158142,3.3
tt12581128,nm1082768,4,6.225000023841858,3.4
tt12581150,nm3374598,20,6.805000042915344,6.8
tt12581186,nm11675032,2,6.849999904632568,7.2
tt12581222,nm7801334,1,8.0,8.0
tt12581902,nm9762745,3,2.599999984105428,2.1
tt12581996,nm6101771,1,8.100000381469727,8.1
tt12582160,nm7537954,3,5.866666793823242,4.3
tt12582840,nm6192966,4,4.7749998569488525,7.7
tt12583348,nm6909093,1,5.800000190734863,5.8
tt12584954,nm0000341,1,6.5,6.5
tt12585076,nm5004245,1,5.599999904632568,5.6
tt12585100,nm7696322,1,8.600000381469727,8.6
tt12585124,nm10338033,1,3.9000000953674316,3.9
tt12585254,nm1154102,3,6.6333333651224775,6.3
tt12585288,nm1264069,1,8.800000190734863,8.8
tt12585706,nm10208388,1,5.599999904632568,5.6
tt12586452,nm4283867,1,7.400000095367432,7.4
tt12587236,nm11688735,3,3.2666666507720947,3.6
tt12587400,nm8874944,1,5.099999904632568,5.1
tt12588132,nm10853587,1,5.400000095367432,5.4
tt12588150,nm0097340,1,6.800000190734863,6.8
tt12588448,nm12103495,1,5.099999904632568,5.1
tt12590438,nm1372462,14,6.042857136045184,5.1
tt12590534,nm2944812,1,6.400000095367432,6.4
tt12591654,nm4793727,1,8.399999618530273,8.4
tt12591668,nm0488626,2,6.300000190734863,5.8
tt12592252,nm1899220,5,4.400000047683716,4.8
tt12592338,nm4405666,1,4.699999809265137,4.7
tt12592664,nm0890060,8,5.062500059604645,4.1
tt12592680,nm2352230,1,5.5,5.5
tt12592824,nm4521229,1,7.199999809265137,7.2
tt12593058,nm0925380,1,4.5,4.5
tt12593190,nm4832021,1,4.699999809265137,4.7
tt12593208,nm11691592,1,6.5,6.5
tt12593218,nm8746401,1,6.699999809265137,6.7
tt12593404,nm11420101,1,6.199999809265137,6.2
tt12593454,nm6544965,2,7.1000001430511475,6.4
tt12593572,nm6142894,1,6.300000190734863,6.3
tt12593646,nm4295351,2,2.549999952316284,3.0
tt12593682,nm2157655,2,5.8500001430511475,7.3
tt12594018,nm2411864,8,5.912500023841858,4.0
tt12595378,nm6037302,2,6.700000047683716,7.3
tt12597266,nm1192535,3,5.199999809265137,5.2
tt12597710,nm1417657,1,3.799999952316284,3.8
tt12598462,nm1983056,2,7.200000047683716,7.3
tt12598606,nm0860155,1,3.200000047683716,3.2
tt12598744,nm2425290,1,8.0,8.0
tt12598910,nm11693587,4,5.024999916553497,3.8
tt12600214,nm11694646,1,8.100000381469727,8.1
tt12600260,nm1269402,3,6.533333460489909,6.8
tt12601256,nm1335459,1,7.5,7.5
tt12601334,nm0702477,2,5.5,5.8
tt12602994,nm0313652,1,5.900000095367432,5.9
tt12603018,nm1738794,2,6.25,5.9
tt12605348,nm11696123,1,4.699999809265137,4.7
tt12605726,nm6906048,1,6.0,6.0
tt34657012,nm16315244,1,8.5,8.5
tt34657618,nm2708824,2,6.0,6.0
tt34657671,nm2422927,1,8.399999618530273,8.4
tt34662438,nm16741227,1,7.800000190734863,7.8
tt34663773,nm2790548,5,5.979999923706055,6.7
tt34665265,nm16133203,4,3.7999998927116394,3.3
tt34668145,nm11600085,1,8.699999809265137,8.7
tt34673518,nm3121778,2,7.349999904632568,7.6
tt34673862,nm0238746,1,7.699999809265137,7.7
tt34673918,nm1395345,1,8.300000190734863,8.3
tt34674476,nm4832054,2,7.3999998569488525,7.7
tt34675660,nm10216035,2,7.650000095367432,8.3
tt34678257,nm3208532,1,6.5,6.5
tt3468380,nm1291392,2,6.5,5.6
tt34686665,nm8705316,3,3.6666666666666665,3.3
tt34688170,nm3401440,2,4.349999904632568,4.5
tt34691265,nm10607650,2,7.150000095367432,7.0
tt34691883,nm2201408,5,2.799999976158142,2.6
tt34693641,nm16459200,3,6.133333206176758,6.2
tt34695076,nm16748100,1,3.5,3.5
tt34696227,nm1989099,1,5.300000190734863,5.3
tt34698477,nm6122644,2,5.5,5.4
tt34704393,nm8122004,6,7.283333460489909,9.1
tt34705616,nm16750212,1,7.900000095367432,7.9
tt34705691,nm4735488,1,6.599999904632568,6.6
tt34705744,nm16750152,1,2.299999952316284,2.3
tt34706606,nm7891923,11,6.0545453591780225,6.6
tt34706991,nm7891923,11,6.0545453591780225,7.6
tt34710163,nm11093732,1,9.800000190734863,9.8
tt34711531,nm3420371,1,7.699999809265137,7.7
tt34713196,nm7551497,1,6.699999809265137,6.7
tt34714052,nm4421520,2,8.250000238418579,8.6
tt34714055,nm16837591,1,5.5,5.5
tt34714083,nm1056179,2,5.0,4.4
tt34714098,nm6567672,4,5.274999976158142,4.6
tt34714758,nm2122019,2,7.799999952316284,9.0
tt34716502,nm4559927,1,6.800000190734863,6.8
tt34717620,nm1715466,2,6.349999904632568,7.2
tt34718855,nm16580953,1,8.699999809265137,8.7
tt34722137,nm13612088,2,3.549999952316284,4.5
tt34722478,nm3534819,2,3.75,4.5
tt34723784,nm16756623,1,6.400000095367432,6.4
tt34725811,nm6679300,4,4.199999988079071,3.9
tt34725964,nm13069238,3,5.699999968210856,4.5
tt34726237,nm0449323,2,7.6499998569488525,7.7
tt34729008,nm13668078,2,5.200000047683716,5.4
tt34729082,nm0000636,25,6.73600004196167,7.8
tt34729527,nm3292200,6,6.566666682561238,5.6
tt34730495,nm10564794,1,8.5,8.5
tt34734555,nm16770346,1,6.0,6.0
tt34736127,nm6065127,3,6.166666825612386,6.4
tt34737132,nm16760422,1,7.800000190734863,7.8
tt34737926,nm2716655,1,7.400000095367432,7.4
tt34740878,nm7649970,1,9.199999809265137,9.2
tt34740886,nm16133200,2,4.799999952316284,3.1
tt34745912,nm4643507,9,6.577777756585015,7.1
tt34746948,nm16757465,2,6.1499998569488525,6.1
tt34747882,nm3174539,1,7.099999904632568,7.1
tt34748001,nm1838872,1,8.5,8.5
tt34748075,nm5402349,4,7.824999928474426,7.6
tt34748521,nm16766675,1,9.800000190734863,9.8
tt34748740,nm1280648,1,6.900000095367432,6.9
tt34749463,nm15231147,1,6.599999904632568,6.6
tt34749628,nm9429190,1,7.099999904632568,7.1
tt34749630,nm1907447,19,6.715789493761565,6.1
tt34750678,nm3500190,4,5.649999976158142,5.9
tt34753871,nm1753817,1,7.099999904632568,7.1
tt34753964,nm16768642,1,7.699999809265137,7.7
tt34754032,nm7390926,1,9.399999618530273,9.4
tt34754151,nm14592705,2,8.199999809265137,9.4
tt34755445,nm6536763,1,7.099999904632568,7.1
tt34762312,nm9033322,1,8.199999809265137,8.2
tt34763353,nm8575874,1,7.699999809265137,7.7
tt34765305,nm0660892,6,5.566666682561238,5.8
tt34765869,nm3512876,3,6.9666666984558105,6.6
tt34767962,nm16771963,1,6.900000095367432,6.9
tt34771488,nm14164477,2,6.1499998569488525,4.6
tt34773041,nm13517973,1,1.899999976158142,1.9
tt34773331,nm12414869,3,6.0333333015441895,4.8
tt34777271,nm16774258,1,7.5,7.5
tt34777283,nm7049949,1,6.699999809265137,6.7
tt34789924,nm12136824,1,6.0,6.0
tt34790077,nm2495959,1,6.400000095367432,6.4
tt34791064,nm10641870,3,7.533333460489909,8.8
tt34792661,nm16777301,1,6.099999904632568,6.1
tt34793095,nm13680608,6,4.2833333015441895,5.6
tt34798218,nm0322479,2,6.400000095367432,7.3
tt34798317,nm14685845,2,7.699999809265137,8.2
tt34798877,nm2317211,1,7.900000095367432,7.9
tt34799007,nm10022395,1,9.899999618530273,9.9
tt3480172,nm3699281,1,7.5,7.5
tt34803680,nm6516587,2,7.299999952316284,8.0
tt34803768,nm6487067,3,5.699999809265137,6.2
tt34804602,nm16839749,1,6.699999809265137,6.7
tt3480822,nm0072600,2,6.3999998569488525,6.6
tt34810488,nm12270433,12,4.925000041723251,3.6
tt34810685,nm12270433,12,4.925000041723251,5.8
tt34812189,nm0317685,1,8.100000381469727,8.1
tt34812323,nm16782054,1,9.5,9.5
tt3481236,nm5919989,1,4.699999809265137,4.7
tt34818123,nm16783631,1,8.600000381469727,8.6
tt34818181,nm5954636,31,8.141935479256414,9.4
tt34818188,nm5954636,31,8.141935479256414,9.4
tt34819206,nm1637154,2,5.550000190734863,5.8
tt34820242,nm16604690,1,8.800000190734863,8.8
tt34825959,nm8720634,1,5.599999904632568,5.6
tt34830387,nm1559043,2,5.6000001430511475,5.8
tt34850771,nm5182275,1,7.099999904632568,7.1
tt34852363,nm5012192,1,5.099999904632568,5.1
tt34852910,nm13282850,8,8.387499868869781,8.4
tt34852931,nm16788579,1,6.5,6.5
tt34855241,nm2906581,1,8.0,8.0
tt34856400,nm14646646,6,6.083333333333333,6.6
tt34856878,nm14794403,1,7.400000095367432,7.4
tt34857055,nm4977444,1,8.699999809265137,8.7
tt3485924,nm4115207,2,6.3500001430511475,5.4
tt34859472,nm1641594,1,7.599999904632568,7.6
tt3485968,nm1961292,1,7.400000095367432,7.4
tt34861994,nm12481584,2,5.900000095367432,7.0
tt34866710,nm14208928,2,8.0,8.7
tt34866772,nm8644991,2,5.949999809265137,6.2
tt34870395,nm11053093,5,6.419999980926514,7.4
tt34870577,nm10207479,1,6.699999809265137,6.7
tt34871895,nm0438304,1,7.5,7.5
tt34873895,nm7470390,2,2.899999976158142,3.1
tt34874905,nm3931055,1,8.399999618530273,8.4
tt34876114,nm1424562,1,8.5,8.5
tt3487654,nm0002852,1,3.0,3.0
tt34877029,nm11163693,7,5.042857136045184,5.6
tt34877055,nm3774979,3,5.3666666348775225,6.0
tt34877070,nm8263624,9,6.100000010596381,5.4
tt34877638,nm5337662,9,5.5,6.0
tt34878882,nm5878086,2,6.900000095367432,6.8
tt34880072,nm0615518,2,5.900000095367432,6.4
tt3488024,nm5758181,1,5.0,5.0
tt34880924,nm16813180,1,6.900000095367432,6.9
tt34881132,nm0257939,2,7.5,7.0
tt34881149,nm8836238,2,8.349999904632568,8.5
tt34882838,nm14128445,1,8.100000381469727,8.1
tt34883346,nm14361945,2,5.0,4.8
tt34883756,nm5375365,2,8.250000238418579,8.6
tt34886103,nm7847261,1,5.699999809265137,5.7
tt34887619,nm16799101,1,9.899999618530273,9.9
tt34887637,nm12270433,12,4.925000041723251,4.4
tt34888877,nm1597608,1,5.800000190734863,5.8
tt34888940,nm5726584,2,6.75,8.0
tt34890291,nm16180433,1,9.300000190734863,9.3
tt34890904,nm8325102,1,6.400000095367432,6.4
tt34892445,nm8660884,1,6.400000095367432,6.4
tt34895052,nm16801073,1,6.0,6.0
tt34895650,nm11962560,5,6.159999895095825,8.9
tt34896026,nm16801379,1,6.900000095367432,6.9
tt34896285,nm4255960,5,5.5,6.1
tt34897692,nm0703253,2,5.900000095367432,6.5
tt34899978,nm13165970,1,5.699999809265137,5.7
tt34901083,nm16802937,1,7.0,7.0
tt34901108,nm16802947,1,6.300000190734863,6.3
tt34901815,nm14109881,1,9.100000381469727,9.1
tt34902513,nm8270592,1,7.599999904632568,7.6
tt34909807,nm3152790,2,7.3500001430511475,7.9
tt34910018,nm2685317,2,4.5,4.6
tt34910062,nm1855651,1,2.9000000953674316,2.9
tt34914723,nm11974271,21,6.233333303814843,6.2
tt34915705,nm16807382,1,8.899999618530273,8.9
tt34921342,nm2360545,2,7.299999952316284,7.1
tt3492588,nm2514999,1,6.0,6.0
tt34925945,nm5191992,1,8.300000190734863,8.3
tt34927325,nm16746842,1,7.5,7.5
tt34927354,nm2204103,3,4.700000127156575,4.8
tt34927582,nm6052646,1,5.699999809265137,5.7
tt34930074,nm3618781,5,6.2399999618530275,4.6
tt34930112,nm1414912,2,6.450000047683716,7.6
tt34930449,nm12877133,2,6.75,7.7
tt34930474,nm6914507,5,6.439999961853028,6.4
tt34930723,nm4179342,8,6.350000023841858,7.5
tt34934197,nm2201408,5,2.799999976158142,3.5
tt34935656,nm16811567,1,9.5,9.5
tt34937376,nm2243359,3,7.600000063578288,7.2
tt34938462,nm15883329,3,4.933333237965901,5.6
tt34939690,nm12564869,1,8.0,8.0
tt34942450,nm3643522,1,7.699999809265137,7.7
tt34942632,nm17135026,1,8.899999618530273,8.9
tt34942655,nm12360850,2,8.349999904632568,9.0
tt34945274,nm16814310,1,8.399999618530273,8.4
tt34949575,nm9211524,4,7.050000071525574,9.5
tt34954646,nm8259762,1,6.699999809265137,6.7
tt34955102,nm16816063,1,8.5,8.5
tt34956433,nm1797032,5,4.899999904632568,5.6
tt34956443,nm1169562,1,8.199999809265137,8.2
tt34956772,nm11841306,2,6.400000095367432,7.3
tt34957111,nm11697824,1,9.100000381469727,9.1
tt34957114,nm16816565,1,9.5,9.5
tt34957385,nm16757465,2,6.1499998569488525,6.2
tt34957792,nm0002459,2,7.099999904632568,8.9
tt34959943,nm9641609,2,7.950000286102295,9.1
tt34959955,nm16817041,1,4.800000190734863,4.8
tt34960278,nm9339115,19,6.789473659113834,5.7
tt34961038,nm9471511,1,7.0,7.0
tt34961246,nm16817328,1,4.800000190734863,4.8
tt34962542,nm12320676,3,6.399999936421712,7.7
tt34962589,nm0831526,1,7.599999904632568,7.6
tt34963844,nm2871594,1,7.599999904632568,7.6
tt34964187,nm4651141,1,8.300000190734863,8.3
tt34964219,nm2258195,1,8.399999618530273,8.4
tt34965172,nm5861172,1,7.199999809265137,7.2
tt34965481,nm9993273,1,7.699999809265137,7.7
tt34965506,nm1892880,1,7.099999904632568,7.1
tt34965515,nm6018607,2,7.1000001430511475,8.1
tt34966678,nm1320488,2,7.700000047683716,8.5
tt34966919,nm8132285,2,6.6000001430511475,6.8
tt34966955,nm0608999,3,6.733333587646484,8.6
tt34967012,nm3652021,1,5.5,5.5
tt34967068,nm5349451,2,5.700000047683716,6.4
tt34968248,nm9243810,1,2.799999952316284,2.8
tt34969560,nm14245076,1,7.699999809265137,7.7
tt34970423,nm9711092,2,6.299999952316284,6.0
tt34973251,nm5144133,7,5.842857156481061,4.9
tt34974599,nm16799224,1,7.0,7.0
tt34974825,nm16820713,1,6.5,6.5
tt34982167,nm6067981,8,5.412500023841858,4.1
tt34982536,nm1503349,2,4.450000047683716,4.3
tt34982577,nm1007300,1,8.300000190734863,8.3
tt34983230,nm6773032,2,5.7500001192092896,8.3
tt34983250,nm2783196,1,8.100000381469727,8.1
tt34984419,nm13653915,1,8.800000190734863,8.8
tt34985421,nm2371539,5,6.820000076293946,7.3
tt34986076,nm15535765,1,8.199999809265137,8.2
tt34986623,nm1840944,1,5.599999904632568,5.6
tt34988550,nm5699130,1,6.5,6.5
tt34991464,nm12437196,1,6.800000190734863,6.8
tt34992230,nm7389564,2,7.849999904632568,9.0
tt34992302,nm16824982,1,9.100000381469727,9.1
tt34997215,nm11586251,1,9.800000190734863,9.8
tt34997988,nm1098171,4,6.3749998807907104,6.1
tt34998615,nm9304442,11,6.27272722937844,6.1
tt34999457,nm16826675,1,8.699999809265137,8.7
tt35001433,nm11366831,1,7.199999809265137,7.2
tt35003847,nm8101612,2,7.400000095367432,7.3
tt35005747,nm16828161,1,6.0,6.0
tt35006861,nm0000184,1,7.900000095367432,7.9
tt35010423,nm15635030,1,6.900000095367432,6.9
tt35012084,nm8065058,1,7.5,7.5
tt35017101,nm16947465,1,7.300000190734863,7.3
tt35018659,nm16846619,1,4.699999809265137,4.7
tt35018922,nm4125971,2,5.549999952316284,6.4
tt35022825,nm3326323,1,9.5,9.5
tt35034152,nm16832709,1,7.300000190734863,7.3
tt35046712,nm16163997,2,6.75,7.1
tt35046749,nm10487528,2,6.3500001430511475,6.9
tt35046911,nm15779392,3,4.033333381017049,2.7
tt35046942,nm10961397,27,5.966666663134539,6.4
tt35046945,nm16834704,1,8.800000190734863,8.8
tt35047638,nm4424176,17,5.276470562990974,5.5
tt35047711,nm6147513,1,9.399999618530273,9.4
tt35047753,nm9852414,1,6.699999809265137,6.7
tt35048204,nm6029103,1,7.800000190734863,7.8
tt35048414,nm10285064,1,7.099999904632568,7.1
tt35048429,nm4303133,3,6.266666730244954,9.1
tt35048453,nm0078917,1,8.5,8.5
tt35048458,nm16265903,1,8.5,8.5
tt35048618,nm13859230,4,7.2250001430511475,7.0
tt35048889,nm0256983,1,9.800000190734863,9.8
tt35048945,nm8414915,1,5.900000095367432,5.9
tt35049002,nm4456652,1,5.800000190734863,5.8
tt35049128,nm8263624,9,6.100000010596381,5.2
tt35049164,nm11196402,2,4.700000047683716,4.1
tt35049231,nm16838744,1,8.100000381469727,8.1
tt35049638,nm0870313,3,6.333333333333333,6.2
tt35049823,nm10291756,1,8.699999809265137,8.7
tt35049856,nm7384368,17,6.794117647058823,5.9
tt35049932,nm5495792,2,6.450000047683716,6.5
tt35050051,nm10001472,1,5.400000095367432,5.4
tt35050874,nm15395626,2,3.950000047683716,4.3
tt35050890,nm2606829,1,6.900000095367432,6.9
tt35050896,nm2034662,1,8.5,8.5
tt35050913,nm13934814,6,6.366666793823242,7.3
tt35050958,nm0880928,2,5.599999904632568,6.6
tt35050975,nm4000572,2,7.400000095367432,8.5
tt35051012,nm4698955,2,7.349999904632568,7.5
tt35051039,nm12120142,1,6.900000095367432,6.9
tt35051064,nm4028628,2,7.5,7.0
tt35051072,nm0698283,1,6.199999809265137,6.2
tt35051084,nm1992193,4,5.924999952316284,6.7
tt35051106,nm3700556,1,7.300000190734863,7.3
tt35052078,nm5225057,2,7.25,5.0
tt35052587,nm10457571,7,6.328571455819266,7.0
tt35052672,nm7395760,1,8.300000190734863,8.3
tt35058048,nm4076122,4,6.875,6.7
tt35058587,nm2450467,1,7.900000095367432,7.9
tt35059819,nm16843600,1,7.0,7.0
tt35061784,nm16921443,1,4.199999809265137,4.2
tt35065137,nm5248313,2,5.300000071525574,3.8
tt35065315,nm15813694,3,7.300000031789144,6.2
tt35066269,nm1272649,4,4.799999952316284,4.5
